cable_id,ifc_global_id,name,ifc_class,floor_id,storey,x,y,z,size_label,width_mm,height_mm,length_mm,system_code,system_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
cab_16Ogeb4t97CBZ6pfZ1Txxi,16Ogeb4t97CBZ6pfZ1Txxi,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,52.494,57.889,58.475,300 mm x 50 mm,300.0,50.0,13275.839,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 13275.839, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32738}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_16Ogeb4t97CBZ6pfZ1Txvf,16Ogeb4t97CBZ6pfZ1Txvf,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,58.144,71.752,58.475,300 mm x 50 mm,300.0,50.0,2860.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 2860.0, ""id"": 32586}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2uTb2OxlP4nvHNrlei8KOt,2uTb2OxlP4nvHNrlei8KOt,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,58.957,71.258,58.575,300 mm x 50 mm,300.0,50.0,378.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 378.0, ""id"": 32480}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KOk,2uTb2OxlP4nvHNrlei8KOk,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,58.373,71.711,58.575,300 mm x 50 mm,300.0,50.0,571.399,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 571.399, ""id"": 32790}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KOc,2uTb2OxlP4nvHNrlei8KOc,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.163,71.017,58.575,300 mm x 50 mm,300.0,50.0,378.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 378.0, ""id"": 32480}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KOT,2uTb2OxlP4nvHNrlei8KOT,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,58.94,71.044,58.575,300 mm x 50 mm,300.0,50.0,12.763,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Pituus"": 12.763, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 31992}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KOL,2uTb2OxlP4nvHNrlei8KOL,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.495,70.625,58.575,300 mm x 50 mm,300.0,50.0,378.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 378.0, ""id"": 32480}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KOC,2uTb2OxlP4nvHNrlei8KOC,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.145,70.803,58.575,300 mm x 50 mm,300.0,50.0,209.959,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 209.959, ""id"": 32128}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KO4,2uTb2OxlP4nvHNrlei8KO4,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.741,70.335,58.575,300 mm x 50 mm,300.0,50.0,378.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 378.0, ""id"": 32480}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2uTb2OxlP4nvHNrlei8KO1,2uTb2OxlP4nvHNrlei8KO1,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.478,70.411,58.575,300 mm x 50 mm,300.0,50.0,76.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Pituus"": 76.0, ""Leveys"": 300.0, ""id"": 32762}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_1B6jjB9azC_vYyxqIQv7BV,1B6jjB9azC$vYyxqIQv7BV,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,28.53,43.106,58.075,300 mm x 50 mm,300.0,50.0,190.208,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Pituus"": 190.208, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 31904}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58099.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2599.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2550.001, ""13 Asennuskorko, kerroskorosta"": 2575.0, ""03 Asennuskorko, abs."": 58075.0, ""04 Komponentin alapinnan korko, abs."": 58050.001, ""id"": 32242}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1B6jjB9azC_vYyxqIQv7BP,1B6jjB9azC$vYyxqIQv7BP,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,28.889,43.211,58.075,300 mm x 50 mm,300.0,50.0,3677.823,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58099.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2599.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2550.001, ""13 Asennuskorko, kerroskorosta"": 2575.0, ""03 Asennuskorko, abs."": 58075.0, ""04 Komponentin alapinnan korko, abs."": 58050.001, ""id"": 32242}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 3677.823, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32366}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1B6jjB9azC_vYyxqIQv0ry,1B6jjB9azC$vYyxqIQv0ry,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,28.755,42.841,58.225,300 mm x 50 mm,300.0,50.0,190.208,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Pituus"": 190.208, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 31904}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58249.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2749.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 2725.0, ""03 Asennuskorko, abs."": 58225.0, ""04 Komponentin alapinnan korko, abs."": 58200.001, ""id"": 32400}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1B6jjB9azC_vYyxqIQv0rc,1B6jjB9azC$vYyxqIQv0rc,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,29.114,42.947,58.225,300 mm x 50 mm,300.0,50.0,3330.602,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 3330.602, ""id"": 32154}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58249.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2749.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 2725.0, ""03 Asennuskorko, abs."": 58225.0, ""04 Komponentin alapinnan korko, abs."": 58200.001, ""id"": 32400}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
