ifc_global_id,ifc_class,kind,field,value,status
0Jyw$nkB15f842xTCAbMB2,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMB2,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMB2,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMB2,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMBV,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMBV,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMBV,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMBV,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMBV,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMBG,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMBG,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMBG,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMBG,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMBG,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMAf,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMAf,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMAf,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMAf,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMAf,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMAy,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMAy,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMAy,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMAy,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMAy,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMAv,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMAv,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMAv,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMAv,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMAv,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMAF,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMAF,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMAF,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMAF,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMAF,IfcLightFixture,lighting,system_code,S0301,present
0Jyw$nkB15f842xTCAbMA5,IfcLightFixture,lighting,voltage_v,230.0,present
0Jyw$nkB15f842xTCAbMA5,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0Jyw$nkB15f842xTCAbMA5,IfcLightFixture,lighting,power_factor,0.97,present
0Jyw$nkB15f842xTCAbMA5,IfcLightFixture,lighting,phase_count,1.0,present
0Jyw$nkB15f842xTCAbMA5,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv89d,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv89d,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv89d,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv89d,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv89d,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv89i,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv89i,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv89i,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv89i,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv89i,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv88O,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv88O,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv88O,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv88O,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv88O,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv886,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv886,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv886,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv886,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv886,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv88n,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv88n,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv88n,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv88n,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv88n,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv88q,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv88q,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv88q,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv88q,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv88q,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv88$,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv88$,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv88$,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv88$,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv88$,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Bz,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Bz,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Bz,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Bz,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Bz,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Be,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Be,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Be,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Be,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Be,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8AK,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8AK,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8AK,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8AK,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8AK,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8A2,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8A2,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8A2,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8A2,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8A2,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8DY,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8DY,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8DY,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8DY,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8DY,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Fp,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Fp,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Fp,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8Fp,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Fp,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Fo,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Fo,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Fo,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8Fo,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Fo,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Fc,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Fc,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Fc,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8Fc,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Fc,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8EL,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8EL,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8EL,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8EL,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8EL,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Pf,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Pf,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8Pf,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Pf,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Pf,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8OG,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8OG,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8OG,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8OG,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8OG,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8OY,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8OY,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8OY,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8OY,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8OY,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8OX,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8OX,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8OX,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8OX,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8OX,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8RI,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8RI,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8RI,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8RI,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8RI,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8RH,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8RH,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8RH,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8RH,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8RH,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8RO,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8RO,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8RO,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8RO,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8RO,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8RV,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8RV,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8RV,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8RV,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8RV,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8R6,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8R6,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8R6,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8R6,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8R6,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8R5,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8R5,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8R5,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8R5,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8R5,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8SH,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8SH,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8SH,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8SH,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8SH,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8S9,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8S9,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8S9,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8S9,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8S9,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8St,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8St,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8St,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8St,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8St,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Sf,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Sf,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Sf,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8Sf,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Sf,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8VL,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8VL,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8VL,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8VL,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8VL,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8VB,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8VB,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8VB,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8VB,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8VB,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8VZ,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8VZ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8VZ,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8VZ,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8VZ,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8VY,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8VY,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8VY,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8VY,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8VY,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Vi,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Vi,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8Vi,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8Vi,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Vi,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8UJ,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8UJ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8UJ,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8UJ,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8UJ,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8UP,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8UP,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0aAr_qi8TBnPSZscFvv8UP,IfcLightFixture,lighting,power_factor,0.97,present
0aAr_qi8TBnPSZscFvv8UP,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8UP,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8J6,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8J6,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8J6,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8J6,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8J6,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Jh,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Jh,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8Jh,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Jh,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Jh,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8IL,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8IL,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8IL,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8IL,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8IL,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8I1,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8I1,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8I1,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8I1,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8I1,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Iu,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Iu,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8Iu,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Iu,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Iu,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8I$,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8I$,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8I$,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8I$,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8I$,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8I_,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8I_,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8I_,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8I_,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8I_,IfcLightFixture,lighting,system_code,S0301,present
0aAr_qi8TBnPSZscFvv8Iz,IfcLightFixture,lighting,voltage_v,230.0,present
0aAr_qi8TBnPSZscFvv8Iz,IfcLightFixture,lighting,design_power_w,17.0,present
0aAr_qi8TBnPSZscFvv8Iz,IfcLightFixture,lighting,power_factor,1.0,present
0aAr_qi8TBnPSZscFvv8Iz,IfcLightFixture,lighting,phase_count,1.0,present
0aAr_qi8TBnPSZscFvv8Iz,IfcLightFixture,lighting,system_code,S0301,present
1MN9WxOpf9oQ4HpOV6vz2B,IfcLightFixture,lighting,voltage_v,230.0,present
1MN9WxOpf9oQ4HpOV6vz2B,IfcLightFixture,lighting,design_power_w,17.0,present
1MN9WxOpf9oQ4HpOV6vz2B,IfcLightFixture,lighting,power_factor,1.0,present
1MN9WxOpf9oQ4HpOV6vz2B,IfcLightFixture,lighting,phase_count,1.0,present
1MN9WxOpf9oQ4HpOV6vz2B,IfcLightFixture,lighting,system_code,S0301,present
1MN9WxOpf9oQ4HpOV6vz3X,IfcLightFixture,lighting,voltage_v,230.0,present
1MN9WxOpf9oQ4HpOV6vz3X,IfcLightFixture,lighting,design_power_w,17.0,present
1MN9WxOpf9oQ4HpOV6vz3X,IfcLightFixture,lighting,power_factor,1.0,present
1MN9WxOpf9oQ4HpOV6vz3X,IfcLightFixture,lighting,phase_count,1.0,present
1MN9WxOpf9oQ4HpOV6vz3X,IfcLightFixture,lighting,system_code,S0301,present
3$ByyJkVb0MvxwXE6aBe0S,IfcLightFixture,lighting,voltage_v,230.0,present
3$ByyJkVb0MvxwXE6aBe0S,IfcLightFixture,lighting,design_power_w,17.0,present
3$ByyJkVb0MvxwXE6aBe0S,IfcLightFixture,lighting,power_factor,1.0,present
3$ByyJkVb0MvxwXE6aBe0S,IfcLightFixture,lighting,phase_count,1.0,present
3$ByyJkVb0MvxwXE6aBe0S,IfcLightFixture,lighting,system_code,S0301,present
3$ByyJkVb0MvxwXE6aBe0T,IfcLightFixture,lighting,voltage_v,230.0,present
3$ByyJkVb0MvxwXE6aBe0T,IfcLightFixture,lighting,design_power_w,17.0,present
3$ByyJkVb0MvxwXE6aBe0T,IfcLightFixture,lighting,power_factor,1.0,present
3$ByyJkVb0MvxwXE6aBe0T,IfcLightFixture,lighting,phase_count,1.0,present
3$ByyJkVb0MvxwXE6aBe0T,IfcLightFixture,lighting,system_code,S0301,present
3$ByyJkVb0MvxwXE6aBe0o,IfcLightFixture,lighting,voltage_v,230.0,present
3$ByyJkVb0MvxwXE6aBe0o,IfcLightFixture,lighting,design_power_w,17.0,present
3$ByyJkVb0MvxwXE6aBe0o,IfcLightFixture,lighting,power_factor,1.0,present
3$ByyJkVb0MvxwXE6aBe0o,IfcLightFixture,lighting,phase_count,1.0,present
3$ByyJkVb0MvxwXE6aBe0o,IfcLightFixture,lighting,system_code,S0301,present
3$ByyJkVb0MvxwXE6aBe0p,IfcLightFixture,lighting,voltage_v,230.0,present
3$ByyJkVb0MvxwXE6aBe0p,IfcLightFixture,lighting,design_power_w,17.0,present
3$ByyJkVb0MvxwXE6aBe0p,IfcLightFixture,lighting,power_factor,1.0,present
3$ByyJkVb0MvxwXE6aBe0p,IfcLightFixture,lighting,phase_count,1.0,present
3$ByyJkVb0MvxwXE6aBe0p,IfcLightFixture,lighting,system_code,S0301,present
