load_point_id,ifc_global_id,name,device_tag,ifc_class,load_kind,category,floor_id,storey,x,y,z,voltage_v,design_power_w,design_power_present,design_power_is_zero,power_factor,phase_count,luminous_flux_lm,system_code,system_name,component_main_group,component_sub_group,manufacturer,product_type_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
lp_3Sg96Yq1H0KeIY_4TWSzFd,3Sg96Yq1H0KeIY_4TWSzFd,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,40.566,50.787,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFc,3Sg96Yq1H0KeIY_4TWSzFc,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,48.426,59.906,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFP,3Sg96Yq1H0KeIY_4TWSzFP,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,48.965,59.25,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFO,3Sg96Yq1H0KeIY_4TWSzFO,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,49.637,58.488,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFR,3Sg96Yq1H0KeIY_4TWSzFR,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,64.286,82.171,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFQ,3Sg96Yq1H0KeIY_4TWSzFQ,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,63.351,81.393,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFT,3Sg96Yq1H0KeIY_4TWSzFT,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,66.174,79.866,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFS,3Sg96Yq1H0KeIY_4TWSzFS,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,68.116,77.579,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFV,3Sg96Yq1H0KeIY_4TWSzFV,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,68.665,65.262,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFU,3Sg96Yq1H0KeIY_4TWSzFU,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,43.05,45.782,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""14 Komponentin alapinnan korko, kerroskorosta"": -48.998, ""02 Komponentin yläpinnan korko, abs."": 63650.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.999, ""Asennustapa, tunnus"": ""U"", ""13 Asennuskorko, kerroskorosta"": 1.0, ""03 Asennuskorko, abs."": 63651.0, ""04 Komponentin alapinnan korko, abs."": 63601.002, ""id"": 33456}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFH,3Sg96Yq1H0KeIY_4TWSzFH,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,43.826,44.867,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""14 Komponentin alapinnan korko, kerroskorosta"": -48.998, ""02 Komponentin yläpinnan korko, abs."": 63650.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 0.999, ""Asennustapa, tunnus"": ""U"", ""13 Asennuskorko, kerroskorosta"": 1.0, ""03 Asennuskorko, abs."": 63651.0, ""04 Komponentin alapinnan korko, abs."": 63601.002, ""id"": 33456}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFG,3Sg96Yq1H0KeIY_4TWSzFG,SOCKET-POLE,LR01,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,47.405,61.102,59.7,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Generic,SOCKET-POLE,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""04 Komponentin alapinnan korko, abs."": 63649.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""02 Komponentin yläpinnan korko, abs."": 66350.001, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33446}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""Laitetunnus"": ""LR01"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33452}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin nimi"": ""SOCKET-POLE"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33466}}"
