load_point_id,circuit_id,board_id,category,system_code,mapping_method,mapping_confidence
lp_1f7Bw5t3P60ARAxjMOUgE5,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEx,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEw,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEv,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEu,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEt,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEs,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEi,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEh,circuit_board_3JIKR4ApD9Zubrv_yC0GIg_lights,board_3JIKR4ApD9Zubrv_yC0GIg,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEg,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEf,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEe,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUgEd,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9T,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9S,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9R,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9Q,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9P,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_1f7Bw5t3P60ARAxjMOUg9O,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI2mx,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI2mw,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI2mb,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI2ma,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI1FH,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI1FG,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI1FT,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_3cgBxX76D4pg5TsSWZI1FS,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,S0301,system_code+floor+nearest,medium
lp_13uBbkrATFYeG_26EeAJod,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJp0,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJmR,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJmC,circuit_board_3nAqxWAvT6Kwm_Yz__pXOi_lights,board_3nAqxWAvT6Kwm_Yz__pXOi,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJmv,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJmY,circuit_board_3nAqxWAvT6Kwm_Yz__pXOi_lights,board_3nAqxWAvT6Kwm_Yz__pXOi,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJnF,circuit_board_3nAqxWAvT6Kwm_Yz__pXOI_lights,board_3nAqxWAvT6Kwm_Yz__pXOI,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJn4,circuit_board_3nAqxWAvT6Kwm_Yz__pXOI_lights,board_3nAqxWAvT6Kwm_Yz__pXOI,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJnZ,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJ_M,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJ_z,circuit_board_0ySY4lCdb6wP8OlE3GnJLh_lights,board_0ySY4lCdb6wP8OlE3GnJLh,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJ_g,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_13uBbkrATFYeG_26EeAJ_J,circuit_board_0ySY4lCdb6wP8OlE3GnJLh_lights,board_0ySY4lCdb6wP8OlE3GnJLh,lights,T0101,floor+nearest,low
lp_0RWuBle191ouW2Kdou0Q2l,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_0RWuBle191ouW2Kdou0Q63,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_0RWuBle191ouW2Kdou0QO1,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_0RWuBle191ouW2Kdou0QOx,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_0RWuBle191ouW2Kdou0QPx,circuit_board_2ILcbW7IvEOAriHq5LuDGn_lights,board_2ILcbW7IvEOAriHq5LuDGn,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmMw,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmMc,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmHo,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmGn,circuit_board_0irh5V91zCcfh8lHZeV4Fq_lights,board_0irh5V91zCcfh8lHZeV4Fq,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmGj,circuit_board_3nAqxWAvT6Kwm_Yz__pXOI_lights,board_3nAqxWAvT6Kwm_Yz__pXOI,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmGA,circuit_board_3nAqxWAvT6Kwm_Yz__pXOI_lights,board_3nAqxWAvT6Kwm_Yz__pXOI,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmJv,circuit_board_0ySY4lCdb6wP8OlE3GnJLh_lights,board_0ySY4lCdb6wP8OlE3GnJLh,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmJS,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmIw,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmIf,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmT4,circuit_board_0ySY4lCdb6wP8OlE3GnJKj_lights,board_0ySY4lCdb6wP8OlE3GnJKj,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmSR,circuit_board_0ySY4lCdb6wP8OlE3GnJLh_lights,board_0ySY4lCdb6wP8OlE3GnJLh,lights,T0101,floor+nearest,low
lp_3ES_Ad1rj5Jh4NSvu_mmV_,circuit_board_0ySY4lCdb6wP8OlE3GnJLh_lights,board_0ySY4lCdb6wP8OlE3GnJLh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyog,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoj,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoi,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyol,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyok,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoX,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoU,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoH,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoG,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoJ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoI,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoL,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoK,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoN,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoM,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyo9,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyo8,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoB,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoA,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoD,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoC,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoF,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyoE,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyo2,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyo6,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypw,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp_,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypo,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyps,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypg,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypk,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypY,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypc,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypQ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypT,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypS,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypH,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypI,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypA,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypD,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypC,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSypF,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp0,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp3,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp2,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp5,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp4,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyp7,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymu,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymn,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymm,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymp,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymo,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyms,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymg,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymX,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymW,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymZ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymY,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymb,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyma,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymd,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymc,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymP,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymO,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymR,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymQ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymT,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymS,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymV,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymU,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymH,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymG,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymA,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymD,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSymC,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
